train_rmse,valid_rmse
0.32093333111427597,0.3205995477488779
0.298356411472721,0.29792926213751336
0.2759369540746336,0.2755561834236882
0.2589824761260766,0.25855984868528065
0.2407457750861057,0.2402156432940404
0.22428911107896918,0.22371542396538083
0.2097217348412639,0.20916685907025676
0.19728768245445444,0.19672948698420473
0.185548277000432,0.18502267081357077
0.1760395947275198,0.17565169645097078
0.16718638825239515,0.1667686148874463
0.15902504167736173,0.15866678965236147
0.15193187221454146,0.1515721948812642
0.14537152689507035,0.14497444410222585
0.13959257183428303,0.13921196005762512
0.13404557266557784,0.13371985858548935
0.12928317247165086,0.1290454715617852
0.12465195344714299,0.12442902939294613
0.12060211049438292,0.12042312871434138
0.11704180307013969,0.11689689926829154
0.1138122922687022,0.11372822033404818
0.11070691142161827,0.11062488205178027
0.10796638995200158,0.10790594239626204
0.1054533877343783,0.10543796026466944
0.10316942762653449,0.10318258381552853
0.10061524736503318,0.10064326782868702
0.09852900602478051,0.09859679838944073
0.09667961138992742,0.09673628395613072
0.09501232876301802,0.09510191975992167
0.09320182207608982,0.0933105888117119
0.09162542885273894,0.09178258783562503
0.09021886408418699,0.09041504804436425
0.0886925987110448,0.08890825272230925
0.08750881013455886,0.08778974340461222
0.0862055757042009,0.08650246352177784
0.08512138671978577,0.08544725323864237
0.08375886167434424,0.08410526635147654
0.08279151070763038,0.08314381847231749
0.08181314709749206,0.08216941222889189
0.0810227746577467,0.08140719893266726
0.0800631237876646,0.08046796776793902
0.07917525529433767,0.07959233304763692
0.07851670891080832,0.07893141815146522
0.07786009493161067,0.07828304937260182
0.07728037299787008,0.07772154012323779
0.07664727766427835,0.07709499440945246
0.07602808034793848,0.07646528564905983
0.07553836988912331,0.07600023465962384
0.07508209434534237,0.07553370613659191
0.07438604139426534,0.07484196568843092
0.07387484139476862,0.07434569701568565
0.07345393913461278,0.0739245286096534
0.07296431348003875,0.0734545417738371
0.07243541385053322,0.07292684205729091
0.07181808705599217,0.07230865623119259
0.07144709556318872,0.07193559205380674
0.07106049645857462,0.0715715663688907
0.07073509887331944,0.07125509398749907
0.07025699529331446,0.07077370521746505
0.0697783239172034,0.07031301831128442
0.06945923595513924,0.06999306974265278
0.06916646332604162,0.06970897337359219
0.06889725172836465,0.06945949330200032
0.06862993719813514,0.06919816184601718
0.06837062611622416,0.06894764813398462
0.06803107433366971,0.06862931983040892
0.06774735757707587,0.0683579796565202
0.06748584525546505,0.06810967840577603
0.06717839513655838,0.06781664342212144
0.06687830881589704,0.0675106607080042
0.06668194678931362,0.0673251910411484
0.06639605840744724,0.06706145756205126
0.06607102173438369,0.06672424997223454
0.06583198434831336,0.06649278404040396
0.06561243325956634,0.06627803317882419
0.06531700955173494,0.06599366996759264
0.06512710058727768,0.06581442597107094
0.06490340490740042,0.06558637686529571
0.06477131644695591,0.06546994155147096
0.06459333090789418,0.06530590405356328
0.06433014623921202,0.06505670593798203
0.06416446238829895,0.06490431356160999
0.0639855255398086,0.06474501556122379
0.06370874936116035,0.06447870308490265
0.06348032797502075,0.06425888352492012
0.06336091352395398,0.06414006922505976
0.06321268473603021,0.0640057007342103
0.0630867225179315,0.06390004491463531
0.06289000511322271,0.06371225520367398
0.0626667160962594,0.06349212995719355
0.0624621894522148,0.0633012983624863
0.06233658421215946,0.06317287154790403
0.062176012058909734,0.06302150408814995
0.06197924653760141,0.06281919169395908
0.06177067917295886,0.06261494640488427
0.06167930809789879,0.06252991658959137
0.061546244144945854,0.0624058150084691
0.06139134420656873,0.06227412344501156
0.06122524939683952,0.062129900268690995
0.061112285544376234,0.06202468624266759
0.061025100215833156,0.06194538612213359
0.06084782343135742,0.06177182808427662
0.060706995659580605,0.06164746548413965
0.060603068082649224,0.06155098804137634
0.06046721843884681,0.06142024562337669
0.06035608717508588,0.06131235735446655
0.060233609181354036,0.06119630304913083
0.060114501392679,0.06109044071107411
0.05997738664177921,0.06097248240744066
0.05986341905384169,0.060866921990144304
0.059732361067902806,0.060755999097028245
0.05959524389177485,0.06062137562046676
0.05950921641689319,0.06054838998408771
0.05940162296951186,0.06046641524941316
0.05925325633447187,0.060331057876737405
